method,explorer_batch,task_in_batch,run_id,trajectory_id,effective_loss_turns,recorded_turns,prompt_truncated,training_order
Adaptive v1,139,train:139:train/pick_two_obj_and_place-SprayBottle-None-Dresser-413/trial_T20190906_193350_794065/game.tw-pddl:0,0,train:139:train/pick_two_obj_and_place-SprayBottle-None-Dresser-413/trial_T20190906_193350_794065/game.tw-pddl:0,20,30,True,2223
Adaptive v1,139,train:139:train/pick_two_obj_and_place-Statue-None-SideTable-214/trial_T20190909_065635_751813/game.tw-pddl:0,0,train:139:train/pick_two_obj_and_place-Statue-None-SideTable-214/trial_T20190909_065635_751813/game.tw-pddl:0,9,9,False,2224
Adaptive v1,140,train:140:train/pick_and_place_simple-Book-None-ArmChair-318/trial_T20190909_113023_560549/game.tw-pddl:0,0,train:140:train/pick_and_place_simple-Book-None-ArmChair-318/trial_T20190909_113023_560549/game.tw-pddl:0,5,5,False,2225
Adaptive v1,140,train:140:train/pick_and_place_simple-Bread-None-Microwave-15/trial_T20190907_040949_061246/game.tw-pddl:0,0,train:140:train/pick_and_place_simple-Bread-None-Microwave-15/trial_T20190907_040949_061246/game.tw-pddl:0,5,5,False,2226
Adaptive v1,140,train:140:train/pick_and_place_simple-Candle-None-Dresser-413/trial_T20190909_040707_760902/game.tw-pddl:0,0,train:140:train/pick_and_place_simple-Candle-None-Dresser-413/trial_T20190909_040707_760902/game.tw-pddl:0,15,15,False,2227
Adaptive v1,140,train:140:train/pick_and_place_simple-CellPhone-None-Desk-327/trial_T20190907_162420_449542/game.tw-pddl:0,0,train:140:train/pick_and_place_simple-CellPhone-None-Desk-327/trial_T20190907_162420_449542/game.tw-pddl:0,4,4,False,2228
Adaptive v1,140,train:140:train/pick_and_place_simple-HandTowel-None-GarbageCan-420/trial_T20190908_153305_392513/game.tw-pddl:0,0,train:140:train/pick_and_place_simple-HandTowel-None-GarbageCan-420/trial_T20190908_153305_392513/game.tw-pddl:0,4,4,False,2229
Adaptive v1,140,train:140:train/pick_and_place_simple-KeyChain-None-Desk-310/trial_T20190908_125324_094909/game.tw-pddl:0,0,train:140:train/pick_and_place_simple-KeyChain-None-Desk-310/trial_T20190908_125324_094909/game.tw-pddl:0,4,4,False,2230
Adaptive v1,140,train:140:train/pick_and_place_simple-Laptop-None-Ottoman-203/trial_T20190908_110656_971485/game.tw-pddl:0,0,train:140:train/pick_and_place_simple-Laptop-None-Ottoman-203/trial_T20190908_110656_971485/game.tw-pddl:0,5,5,False,2231
Adaptive v1,140,train:140:train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-430/trial_T20190908_102045_139402/game.tw-pddl:0,0,train:140:train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-430/trial_T20190908_102045_139402/game.tw-pddl:0,4,4,False,2232
Adaptive v1,140,train:140:train/pick_clean_then_place_in_recep-Bowl-None-DiningTable-23/trial_T20190907_221735_616141/game.tw-pddl:0,0,train:140:train/pick_clean_then_place_in_recep-Bowl-None-DiningTable-23/trial_T20190907_221735_616141/game.tw-pddl:0,8,8,False,2233
Adaptive v1,140,train:140:train/pick_clean_then_place_in_recep-Fork-None-Drawer-25/trial_T20190909_152836_363850/game.tw-pddl:0,0,train:140:train/pick_clean_then_place_in_recep-Fork-None-Drawer-25/trial_T20190909_152836_363850/game.tw-pddl:0,7,7,False,2234
Adaptive v1,140,train:140:train/pick_clean_then_place_in_recep-Kettle-None-StoveBurner-18/trial_T20190907_153921_393288/game.tw-pddl:0,0,train:140:train/pick_clean_then_place_in_recep-Kettle-None-StoveBurner-18/trial_T20190907_153921_393288/game.tw-pddl:0,6,6,False,2235
Adaptive v1,140,train:140:train/pick_clean_then_place_in_recep-Lettuce-None-Fridge-4/trial_T20190907_163732_359902/game.tw-pddl:0,0,train:140:train/pick_clean_then_place_in_recep-Lettuce-None-Fridge-4/trial_T20190907_163732_359902/game.tw-pddl:0,7,7,False,2236
Adaptive v1,140,train:140:train/pick_clean_then_place_in_recep-SoapBar-None-Toilet-429/trial_T20190906_222344_438646/game.tw-pddl:0,0,train:140:train/pick_clean_then_place_in_recep-SoapBar-None-Toilet-429/trial_T20190906_222344_438646/game.tw-pddl:0,7,7,False,2237
Adaptive v1,140,train:140:train/pick_cool_then_place_in_recep-Mug-None-Shelf-1/trial_T20190908_073555_430020/game.tw-pddl:0,0,train:140:train/pick_cool_then_place_in_recep-Mug-None-Shelf-1/trial_T20190908_073555_430020/game.tw-pddl:0,7,7,False,2238
Adaptive v1,140,train:140:train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-27/trial_T20190906_212820_391099/game.tw-pddl:0,0,train:140:train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-27/trial_T20190906_212820_391099/game.tw-pddl:0,17,30,True,2239
Adaptive v1,140,train:140:train/pick_heat_then_place_in_recep-Egg-None-GarbageCan-8/trial_T20190909_120617_866099/game.tw-pddl:0,0,train:140:train/pick_heat_then_place_in_recep-Egg-None-GarbageCan-8/trial_T20190909_120617_866099/game.tw-pddl:0,11,11,False,2240
Adaptive v1,141,train:141:train/look_at_obj_in_light-Book-None-DeskLamp-316/trial_T20190908_101915_421195/game.tw-pddl:0,0,train:141:train/look_at_obj_in_light-Book-None-DeskLamp-316/trial_T20190908_101915_421195/game.tw-pddl:0,3,3,False,2241
Adaptive v1,141,train:141:train/pick_and_place_simple-Book-None-Cabinet-310/trial_T20190908_154212_187931/game.tw-pddl:0,0,train:141:train/pick_and_place_simple-Book-None-Cabinet-310/trial_T20190908_154212_187931/game.tw-pddl:0,5,5,False,2242
Adaptive v1,141,train:141:train/pick_and_place_simple-KeyChain-None-Sofa-225/trial_T20190908_131143_093789/game.tw-pddl:0,0,train:141:train/pick_and_place_simple-KeyChain-None-Sofa-225/trial_T20190908_131143_093789/game.tw-pddl:0,4,4,False,2243
Adaptive v1,141,train:141:train/pick_clean_then_place_in_recep-Cloth-None-Drawer-410/trial_T20190908_122837_611974/game.tw-pddl:0,0,train:141:train/pick_clean_then_place_in_recep-Cloth-None-Drawer-410/trial_T20190908_122837_611974/game.tw-pddl:0,7,30,True,2244
Adaptive v1,141,train:141:train/pick_clean_then_place_in_recep-Cloth-None-Toilet-408/trial_T20190906_221232_742691/game.tw-pddl:0,0,train:141:train/pick_clean_then_place_in_recep-Cloth-None-Toilet-408/trial_T20190906_221232_742691/game.tw-pddl:0,14,21,False,2245
Adaptive v1,141,train:141:train/pick_clean_then_place_in_recep-DishSponge-None-Shelf-20/trial_T20190907_222533_872510/game.tw-pddl:0,0,train:141:train/pick_clean_then_place_in_recep-DishSponge-None-Shelf-20/trial_T20190907_222533_872510/game.tw-pddl:0,6,6,False,2246
Adaptive v1,141,train:141:train/pick_clean_then_place_in_recep-Egg-None-GarbageCan-11/trial_T20190906_180944_590665/game.tw-pddl:0,0,train:141:train/pick_clean_then_place_in_recep-Egg-None-GarbageCan-11/trial_T20190906_180944_590665/game.tw-pddl:0,6,30,True,2247
Adaptive v1,141,train:141:train/pick_clean_then_place_in_recep-Kettle-None-DiningTable-18/trial_T20190908_085241_025765/game.tw-pddl:0,0,train:141:train/pick_clean_then_place_in_recep-Kettle-None-DiningTable-18/trial_T20190908_085241_025765/game.tw-pddl:0,7,8,False,2248
Adaptive v1,141,train:141:train/pick_clean_then_place_in_recep-Ladle-None-Drawer-30/trial_T20190907_194033_752745/game.tw-pddl:0,0,train:141:train/pick_clean_then_place_in_recep-Ladle-None-Drawer-30/trial_T20190907_194033_752745/game.tw-pddl:0,8,8,False,2249
Adaptive v1,141,train:141:train/pick_clean_then_place_in_recep-Spoon-None-SideTable-3/trial_T20190918_162452_302902/game.tw-pddl:0,0,train:141:train/pick_clean_then_place_in_recep-Spoon-None-SideTable-3/trial_T20190918_162452_302902/game.tw-pddl:0,6,6,False,2250
Adaptive v1,141,train:141:train/pick_cool_then_place_in_recep-Bowl-None-Shelf-20/trial_T20190908_034211_124122/game.tw-pddl:0,0,train:141:train/pick_cool_then_place_in_recep-Bowl-None-Shelf-20/trial_T20190908_034211_124122/game.tw-pddl:0,6,6,False,2251
Adaptive v1,141,train:141:train/pick_cool_then_place_in_recep-Pot-None-Cabinet-27/trial_T20190908_131329_081708/game.tw-pddl:0,0,train:141:train/pick_cool_then_place_in_recep-Pot-None-Cabinet-27/trial_T20190908_131329_081708/game.tw-pddl:0,15,30,True,2252
Adaptive v1,141,train:141:train/pick_heat_then_place_in_recep-Potato-None-DiningTable-20/trial_T20190908_001037_601836/game.tw-pddl:0,0,train:141:train/pick_heat_then_place_in_recep-Potato-None-DiningTable-20/trial_T20190908_001037_601836/game.tw-pddl:0,7,30,True,2253
Adaptive v1,141,train:141:train/pick_heat_then_place_in_recep-Potato-None-Fridge-6/trial_T20190907_125437_559296/game.tw-pddl:0,0,train:141:train/pick_heat_then_place_in_recep-Potato-None-Fridge-6/trial_T20190907_125437_559296/game.tw-pddl:0,9,9,False,2254
Adaptive v1,141,train:141:train/pick_two_obj_and_place-HandTowel-None-Toilet-427/trial_T20190909_030524_929121/game.tw-pddl:0,0,train:141:train/pick_two_obj_and_place-HandTowel-None-Toilet-427/trial_T20190909_030524_929121/game.tw-pddl:0,9,9,False,2255
Adaptive v1,141,train:141:train/pick_two_obj_and_place-PepperShaker-None-DiningTable-18/trial_T20190919_002034_827829/game.tw-pddl:0,0,train:141:train/pick_two_obj_and_place-PepperShaker-None-DiningTable-18/trial_T20190919_002034_827829/game.tw-pddl:0,10,13,False,2256
Adaptive v1,142,train:142:train/pick_and_place_simple-CD-None-Shelf-330/trial_T20190906_201313_428328/game.tw-pddl:0,0,train:142:train/pick_and_place_simple-CD-None-Shelf-330/trial_T20190906_201313_428328/game.tw-pddl:0,5,5,False,2257
Adaptive v1,142,train:142:train/pick_and_place_simple-CellPhone-None-Bed-322/trial_T20190907_163932_211569/game.tw-pddl:0,0,train:142:train/pick_and_place_simple-CellPhone-None-Bed-322/trial_T20190907_163932_211569/game.tw-pddl:0,4,4,False,2258
Adaptive v1,142,train:142:train/pick_and_place_simple-Egg-None-Fridge-7/trial_T20190919_044140_870607/game.tw-pddl:0,0,train:142:train/pick_and_place_simple-Egg-None-Fridge-7/trial_T20190919_044140_870607/game.tw-pddl:0,8,15,False,2259
Adaptive v1,142,train:142:train/pick_and_place_simple-HandTowel-None-GarbageCan-416/trial_T20190908_234733_986177/game.tw-pddl:0,0,train:142:train/pick_and_place_simple-HandTowel-None-GarbageCan-416/trial_T20190908_234733_986177/game.tw-pddl:0,5,5,False,2260
Adaptive v1,142,train:142:train/pick_and_place_simple-Statue-None-SideTable-214/trial_T20190909_035401_805887/game.tw-pddl:0,0,train:142:train/pick_and_place_simple-Statue-None-SideTable-214/trial_T20190909_035401_805887/game.tw-pddl:0,4,4,False,2261
Adaptive v1,142,train:142:train/pick_and_place_simple-ToiletPaper-None-Toilet-429/trial_T20190907_215125_124054/game.tw-pddl:0,0,train:142:train/pick_and_place_simple-ToiletPaper-None-Toilet-429/trial_T20190907_215125_124054/game.tw-pddl:0,5,5,False,2262
Adaptive v1,142,train:142:train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-8/trial_T20190909_124509_288754/game.tw-pddl:0,0,train:142:train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-8/trial_T20190909_124509_288754/game.tw-pddl:0,8,8,False,2263
Adaptive v1,142,train:142:train/pick_clean_then_place_in_recep-Cloth-None-CounterTop-408/trial_T20190908_103208_369693/game.tw-pddl:0,0,train:142:train/pick_clean_then_place_in_recep-Cloth-None-CounterTop-408/trial_T20190908_103208_369693/game.tw-pddl:0,22,30,True,2264
Adaptive v1,142,train:142:train/pick_clean_then_place_in_recep-Spatula-None-SideTable-3/trial_T20190907_230305_502659/game.tw-pddl:0,0,train:142:train/pick_clean_then_place_in_recep-Spatula-None-SideTable-3/trial_T20190907_230305_502659/game.tw-pddl:0,6,6,False,2265
Adaptive v1,142,train:142:train/pick_cool_then_place_in_recep-Apple-None-Microwave-12/trial_T20190908_221238_578782/game.tw-pddl:0,0,train:142:train/pick_cool_then_place_in_recep-Apple-None-Microwave-12/trial_T20190908_221238_578782/game.tw-pddl:0,13,30,True,2266
Adaptive v1,142,train:142:train/pick_cool_then_place_in_recep-Bowl-None-DiningTable-23/trial_T20190908_140343_327191/game.tw-pddl:0,0,train:142:train/pick_cool_then_place_in_recep-Bowl-None-DiningTable-23/trial_T20190908_140343_327191/game.tw-pddl:0,6,6,False,2267
Adaptive v1,142,train:142:train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190907_232220_424547/game.tw-pddl:0,0,train:142:train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190907_232220_424547/game.tw-pddl:0,6,6,False,2268
Adaptive v1,142,train:142:train/pick_heat_then_place_in_recep-Apple-None-Fridge-12/trial_T20190909_151650_734356/game.tw-pddl:0,0,train:142:train/pick_heat_then_place_in_recep-Apple-None-Fridge-12/trial_T20190909_151650_734356/game.tw-pddl:0,15,30,True,2269
Adaptive v1,142,train:142:train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-12/trial_T20190908_172302_166350/game.tw-pddl:0,0,train:142:train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-12/trial_T20190908_172302_166350/game.tw-pddl:0,10,10,False,2270
Adaptive v1,142,train:142:train/pick_two_obj_and_place-RemoteControl-None-ArmChair-209/trial_T20190909_081354_457269/game.tw-pddl:0,0,train:142:train/pick_two_obj_and_place-RemoteControl-None-ArmChair-209/trial_T20190909_081354_457269/game.tw-pddl:0,18,18,False,2271
Adaptive v1,142,train:142:train/pick_two_obj_and_place-ToiletPaper-None-Toilet-408/trial_T20190909_080347_367417/game.tw-pddl:0,0,train:142:train/pick_two_obj_and_place-ToiletPaper-None-Toilet-408/trial_T20190909_080347_367417/game.tw-pddl:0,17,17,False,2272
Adaptive v1,143,train:143:train/look_at_obj_in_light-Laptop-None-DeskLamp-216/trial_T20190907_185541_681881/game.tw-pddl:0,0,train:143:train/look_at_obj_in_light-Laptop-None-DeskLamp-216/trial_T20190907_185541_681881/game.tw-pddl:0,22,22,False,2273
Adaptive v1,143,train:143:train/pick_and_place_simple-HandTowel-None-Cabinet-414/trial_T20190908_121329_452295/game.tw-pddl:0,0,train:143:train/pick_and_place_simple-HandTowel-None-Cabinet-414/trial_T20190908_121329_452295/game.tw-pddl:0,7,7,False,2274
Adaptive v1,143,train:143:train/pick_and_place_simple-Kettle-None-Shelf-1/trial_T20190907_011728_518941/game.tw-pddl:0,0,train:143:train/pick_and_place_simple-Kettle-None-Shelf-1/trial_T20190907_011728_518941/game.tw-pddl:0,16,30,True,2275
Adaptive v1,143,train:143:train/pick_and_place_simple-SprayBottle-None-CounterTop-427/trial_T20190919_030115_896772/game.tw-pddl:0,0,train:143:train/pick_and_place_simple-SprayBottle-None-CounterTop-427/trial_T20190919_030115_896772/game.tw-pddl:0,15,15,False,2276
Adaptive v1,143,train:143:train/pick_and_place_simple-TissueBox-None-CoffeeTable-230/trial_T20190907_144855_135287/game.tw-pddl:0,0,train:143:train/pick_and_place_simple-TissueBox-None-CoffeeTable-230/trial_T20190907_144855_135287/game.tw-pddl:0,4,4,False,2277
Adaptive v1,143,train:143:train/pick_clean_then_place_in_recep-DishSponge-None-Cabinet-414/trial_T20190909_061502_436342/game.tw-pddl:0,0,train:143:train/pick_clean_then_place_in_recep-DishSponge-None-Cabinet-414/trial_T20190909_061502_436342/game.tw-pddl:0,9,9,False,2278
Adaptive v1,143,train:143:train/pick_clean_then_place_in_recep-Lettuce-None-Fridge-13/trial_T20190908_203022_601787/game.tw-pddl:0,0,train:143:train/pick_clean_then_place_in_recep-Lettuce-None-Fridge-13/trial_T20190908_203022_601787/game.tw-pddl:0,7,7,False,2279
Adaptive v1,143,train:143:train/pick_clean_then_place_in_recep-Plate-None-DiningTable-19/trial_T20190909_045331_010733/game.tw-pddl:0,0,train:143:train/pick_clean_then_place_in_recep-Plate-None-DiningTable-19/trial_T20190909_045331_010733/game.tw-pddl:0,15,30,True,2280
Adaptive v1,143,train:143:train/pick_clean_then_place_in_recep-Potato-None-Microwave-23/trial_T20190908_131731_351718/game.tw-pddl:0,0,train:143:train/pick_clean_then_place_in_recep-Potato-None-Microwave-23/trial_T20190908_131731_351718/game.tw-pddl:0,7,7,False,2281
Adaptive v1,143,train:143:train/pick_clean_then_place_in_recep-SoapBar-None-Cart-401/trial_T20190906_183157_958090/game.tw-pddl:0,0,train:143:train/pick_clean_then_place_in_recep-SoapBar-None-Cart-401/trial_T20190906_183157_958090/game.tw-pddl:0,6,6,False,2282
Adaptive v1,143,train:143:train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-12/trial_T20190908_172429_549227/game.tw-pddl:0,0,train:143:train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-12/trial_T20190908_172429_549227/game.tw-pddl:0,6,6,False,2283
Adaptive v1,143,train:143:train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-18/trial_T20190909_081014_018811/game.tw-pddl:0,0,train:143:train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-18/trial_T20190909_081014_018811/game.tw-pddl:0,6,6,False,2284
Adaptive v1,143,train:143:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-26/trial_T20190907_113522_291852/game.tw-pddl:0,0,train:143:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-26/trial_T20190907_113522_291852/game.tw-pddl:0,9,9,False,2285
Adaptive v1,143,train:143:train/pick_two_obj_and_place-CreditCard-None-Drawer-213/trial_T20190909_020407_284128/game.tw-pddl:0,0,train:143:train/pick_two_obj_and_place-CreditCard-None-Drawer-213/trial_T20190909_020407_284128/game.tw-pddl:0,11,11,False,2286
Adaptive v1,143,train:143:train/pick_two_obj_and_place-ToiletPaper-None-Toilet-429/trial_T20190909_031718_783966/game.tw-pddl:0,0,train:143:train/pick_two_obj_and_place-ToiletPaper-None-Toilet-429/trial_T20190909_031718_783966/game.tw-pddl:0,9,9,False,2287
Adaptive v1,143,train:143:train/pick_two_obj_and_place-Watch-None-Dresser-205/trial_T20190907_182257_096741/game.tw-pddl:0,0,train:143:train/pick_two_obj_and_place-Watch-None-Dresser-205/trial_T20190907_182257_096741/game.tw-pddl:0,9,19,False,2288
Adaptive v1,144,train:144:train/look_at_obj_in_light-Pen-None-DeskLamp-323/trial_T20190908_125522_292336/game.tw-pddl:0,0,train:144:train/look_at_obj_in_light-Pen-None-DeskLamp-323/trial_T20190908_125522_292336/game.tw-pddl:0,6,30,True,2289
Adaptive v1,144,train:144:train/look_at_obj_in_light-Pencil-None-DeskLamp-309/trial_T20190906_203043_983029/game.tw-pddl:0,0,train:144:train/look_at_obj_in_light-Pencil-None-DeskLamp-309/trial_T20190906_203043_983029/game.tw-pddl:0,15,15,False,2290
Adaptive v1,144,train:144:train/look_at_obj_in_light-Pillow-None-DeskLamp-307/trial_T20190908_190618_308570/game.tw-pddl:0,0,train:144:train/look_at_obj_in_light-Pillow-None-DeskLamp-307/trial_T20190908_190618_308570/game.tw-pddl:0,4,4,False,2291
Adaptive v1,144,train:144:train/look_at_obj_in_light-TissueBox-None-DeskLamp-216/trial_T20190908_200035_042748/game.tw-pddl:0,0,train:144:train/look_at_obj_in_light-TissueBox-None-DeskLamp-216/trial_T20190908_200035_042748/game.tw-pddl:0,23,30,True,2292
Adaptive v1,144,train:144:train/pick_and_place_simple-Cloth-None-Drawer-409/trial_T20190912_061626_184198/game.tw-pddl:0,0,train:144:train/pick_and_place_simple-Cloth-None-Drawer-409/trial_T20190912_061626_184198/game.tw-pddl:0,8,30,True,2293
Adaptive v1,144,train:144:train/pick_and_place_simple-Laptop-None-Ottoman-203/trial_T20190908_110606_176017/game.tw-pddl:0,0,train:144:train/pick_and_place_simple-Laptop-None-Ottoman-203/trial_T20190908_110606_176017/game.tw-pddl:0,4,4,False,2294
Adaptive v1,144,train:144:train/pick_and_place_simple-SprayBottle-None-Toilet-412/trial_T20190909_154655_381565/game.tw-pddl:0,0,train:144:train/pick_and_place_simple-SprayBottle-None-Toilet-412/trial_T20190909_154655_381565/game.tw-pddl:0,5,5,False,2295
Adaptive v1,144,train:144:train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-423/trial_T20190908_022416_998587/game.tw-pddl:0,0,train:144:train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-423/trial_T20190908_022416_998587/game.tw-pddl:0,7,7,False,2296
Adaptive v1,144,train:144:train/pick_clean_then_place_in_recep-Fork-None-CounterTop-24/trial_T20190907_032419_325865/game.tw-pddl:0,0,train:144:train/pick_clean_then_place_in_recep-Fork-None-CounterTop-24/trial_T20190907_032419_325865/game.tw-pddl:0,6,6,False,2297
